brand,name,address_street,suburb,city,state,postcode,lat,lng,phone,email,website,rating,review_count,opening_hours,location_type,google_place_id,maps_url,svi_search_volume,svi_cpc,svi_competition,svi_period,pop_sa2_name,pop_year,pop_population,pop_change,pop_growth_pct
KFC,KFC Clayton,1376 Centre Rd,CLAYTON SOUTH,CLAYTON,SA,3169,-37.9292544,145.1228248,+61 3 7503 7754,,https://www.kfc.com.au/restaurants/kfc-clayton/3168?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=61K1141,3.2,1674,Sun: 10:00-22:00; Mon: 10:00-22:00; Tue: 10:00-22:00; Wed: 10:00-22:00; Thu: 10:00-22:00; Fri: 10:00-23:00; Sat: 10:00-23:00,brick_and_mortar,0x6ad66b2f58a4a767:0xddc0c81783125f67,https://www.google.com/maps/place/KFC+Clayton/data=!4m7!3m6!1s0x6ad66b2f58a4a767:0xddc0c81783125f67!8m2!3d-37.9292544!4d145.1228248!16s%2Fg%2F1vzv3t8x!19sChIJZ6ekWC9r1moRZ18SgxfIwN0?authuser=0&hl=en&rclk=1,,,,,,,,,
KFC,KFC Bunbury Forum,174 Sandridge Rd,EAST BUNBURY,BUNBURY,SA,6230,-33.3368985,115.6620899,+61 8 9791 4149,,https://www.kfc.com.au/restaurants/kfc-bunbury-forum/6230?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=61K9910,3.2,660,Sun: 10:00-22:00; Mon: 10:00-22:00; Tue: 10:00-22:00; Wed: 10:00-22:00; Thu: 10:00-22:00; Fri: 10:00-22:00; Sat: 10:00-22:00,brick_and_mortar,0x2a2e1d7ca4daaaf3:0x123d6607c90d2ad5,https://www.google.com/maps/place/KFC+Bunbury+Forum/data=!4m7!3m6!1s0x2a2e1d7ca4daaaf3:0x123d6607c90d2ad5!8m2!3d-33.3368985!4d115.6620899!16s%2Fg%2F1w3sx2v1!19sChIJ86rapHwdLioR1SoNyQdmPRI?authuser=0&hl=en&rclk=1,,,,,,,,,
KFC,KFC Fulham Gardens,447 Tapleys Hill Rd,FULHAM GARDENS,ADELAIDE,SA,5024,-34.9146358,138.5134919,+61 429 309 930,,https://www.kfc.com.au/restaurants/kfc-fulham-gardens/5024?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=61K1501,3.1,455,Sun: 10:00-00:00; Mon: 10:00-00:00; Tue: 10:00-00:00; Wed: 10:00-00:00; Thu: 10:00-00:00; Fri: 10:00-00:00; Sat: 10:00-00:00,brick_and_mortar,0x6ab0c453f74af0c7:0xc9e03de874182c08,https://www.google.com/maps/place/KFC+Fulham+Gardens/data=!4m7!3m6!1s0x6ab0c453f74af0c7:0xc9e03de874182c08!8m2!3d-34.9146358!4d138.5134919!16s%2Fg%2F1ptw4b25z!19sChIJx_BK91PEsGoRCCwYdOg94Mk?authuser=0&hl=en&rclk=1,,,,,,,,,
KFC,KFC Gawler,19 Adelaide Rd,GAWLER SOUTH,PARA VISTA,SA,5118,-34.6053197,138.7453048,+61 8 8523 0744,,https://www.kfc.com.au/restaurants/kfc-gawler/5118?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=61K7846,3.8,1303,Sun: 09:00-00:00; Mon: 09:00-00:00; Tue: 09:00-00:00; Wed: 09:00-00:00; Thu: 09:00-00:00; Fri: 09:00-00:00; Sat: 09:00-00:00,brick_and_mortar,0x6ab9ffdbe6b0b235:0x981bb39c64863775,https://www.google.com/maps/place/KFC+Gawler/data=!4m7!3m6!1s0x6ab9ffdbe6b0b235:0x981bb39c64863775!8m2!3d-34.6053197!4d138.7453048!16s%2Fg%2F1vqtgxzd!19sChIJNbKw5tv_uWoRdTeGZJyzG5g?authuser=0&hl=en&rclk=1,,,,,,,,,
KFC,KFC Glenelg,674 Anzac Hwy,GLENELG,ADELAIDE,SA,5045,-34.9766820,138.5194425,+61 8 7091 9564,,https://www.kfc.com.au/restaurants/kfc-glenelg/5045?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=61K2239,3.5,1132,Sun: 09:30-00:00; Mon: 09:30-00:00; Tue: 09:30-00:00; Wed: 09:30-00:00; Thu: 09:30-00:00; Fri: 09:30-00:00; Sat: 09:30-00:00,brick_and_mortar,0x6ab0dae0114cf047:0xb866496a7a2f877c,https://www.google.com/maps/place/KFC+Glenelg/data=!4m7!3m6!1s0x6ab0dae0114cf047:0xb866496a7a2f877c!8m2!3d-34.976682!4d138.5194425!16s%2Fg%2F12lssycyx!19sChIJR_BMEeDasGoRfIcvempJZrg?authuser=0&hl=en&rclk=1,,,,,,,,,
KFC,KFC Golden Grove,Lot 1039 The Golden Way,GOLDEN GROVE,ADELAIDE UNIVERSITY,SA,5125,-34.7924183,138.6930712,+61 8 8289 3755,,https://www.kfc.com.au/restaurants/kfc-golden-grove/5125?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=61K7830,3.3,798,Sun: 09:00-00:00; Mon: 09:00-00:00; Tue: 09:00-00:00; Wed: 09:00-00:00; Thu: 09:00-00:00; Fri: 09:00-00:00; Sat: 09:00-00:00,brick_and_mortar,0x6ab0b36c93cc4b81:0x48f1d32113bdce95,https://www.google.com/maps/place/KFC+Golden+Grove/data=!4m7!3m6!1s0x6ab0b36c93cc4b81:0x48f1d32113bdce95!8m2!3d-34.7924183!4d138.6930712!16s%2Fg%2F1thcsgp4!19sChIJgUvMk2yzsGoRlc69EyHT8Ug?authuser=0&hl=en&rclk=1,,,,,Golden Grove,2024,10469,-56,-0.53
KFC,KFC Mitcham,240 Belair Rd,HAWTHORN,ADELAIDE,SA,5062,-34.9760000,138.6090901,+61 8 8373 4953,,https://www.kfc.com.au/restaurants/kfc-mitcham/5062?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=61K1505,3.5,542,Sun: 10:00-00:00; Mon: 10:00-00:00; Tue: 10:00-00:00; Wed: 10:00-00:00; Thu: 10:00-00:00; Fri: 10:00-00:00; Sat: 10:00-00:00,brick_and_mortar,0x6ab0ce47fec78ea7:0xa08f5d7101182017,https://www.google.com/maps/place/KFC+Mitcham/data=!4m7!3m6!1s0x6ab0ce47fec78ea7:0xa08f5d7101182017!8m2!3d-34.976!4d138.6090901!16s%2Fg%2F1pv0_gw2f!19sChIJp47H_kfOsGoRFyAYAXFdj6A?authuser=0&hl=en&rclk=1,,,,,,,,,
KFC,KFC Hendon,53/59 Tapleys Hill Rd,HENDON,ADELAIDE,SA,5014,-34.8703229,138.5125076,+61 8 8448 4711,,https://www.kfc.com.au/restaurants/kfc-hendon/5014?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=61K2380,3.1,205,Sun: 10:00-23:00; Mon: 10:00-23:00; Tue: 10:00-23:00; Wed: 10:00-23:00; Thu: 10:00-00:00; Fri: 10:00-00:00; Sat: 10:00-00:00,brick_and_mortar,0x6ab0c7e9aead4fe3:0x576312c841b8fa37,https://www.google.com/maps/place/KFC+Hendon/data=!4m7!3m6!1s0x6ab0c7e9aead4fe3:0x576312c841b8fa37!8m2!3d-34.8703229!4d138.5125076!16s%2Fg%2F11rkn48f5g!19sChIJ40-trunHsGoRN_q4QcgSY1c?authuser=0&hl=en&rclk=1,,,,,,,,,
KFC,KFC Kilburn,386 Churchill Rd,KILBURN,ADELAIDE,SA,5084,-34.8660323,138.5830435,+61 8 7096 8550,,https://www.kfc.com.au/restaurants/kfc-kilburn/5084?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=61K2242,3.6,1020,Sun: 09:00-00:00; Mon: 09:00-00:00; Tue: 09:00-00:00; Wed: 09:00-00:00; Thu: 09:00-02:00; Fri: 09:00-02:00; Sat: 09:00-02:00,brick_and_mortar,0x6ab0c843afdb1481:0xb5e7cf46e6e881d8,https://www.google.com/maps/place/KFC+Kilburn/data=!4m7!3m6!1s0x6ab0c843afdb1481:0xb5e7cf46e6e881d8!8m2!3d-34.8660323!4d138.5830435!16s%2Fg%2F1q6n2vnjr!19sChIJgRTbr0PIsGoR2IHo5kbP57U?authuser=0&hl=en&rclk=1,,,,,,,,,
KFC,KFC Arndale Food Court,"87, 470 Torrens Rd",KILKENNY,ADELAIDE,SA,5009,-34.8740696,138.5496780,+61 8 8268 5547,,https://www.kfc.com.au/restaurants/kfc-arndale-food-court/5009?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=61K1470,3.2,250,Sun: 11:00-17:00; Mon: 09:00-19:00; Tue: 09:00-19:00; Wed: 09:00-19:00; Thu: 09:00-21:00; Fri: 09:00-19:00; Sat: 09:00-17:00,brick_and_mortar,0x6ab0c624a79f806f:0x3f20f6aee18d1e64,https://www.google.com/maps/place/KFC+Arndale+Food+Court/data=!4m7!3m6!1s0x6ab0c624a79f806f:0x3f20f6aee18d1e64!8m2!3d-34.8740696!4d138.549678!16s%2Fg%2F1hhlbk_11!19sChIJb4CfpyTGsGoRZB6N4a72ID8?authuser=0&hl=en&rclk=1,,,,,,,,,
KFC,KFC Mawson Lakes,603-615 Salisbury Hwy,MAWSON LAKES,ADELAIDE UNIVERSITY,SA,5095,-34.8013413,138.6055792,+61 8 8250 2477,,https://www.kfc.com.au/restaurants/kfc-mawson-lakes/5095?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=61K7842,3.7,1629,Sun: 09:30-00:00; Mon: 09:30-00:00; Tue: 09:30-00:00; Wed: 09:30-00:00; Thu: 09:30-00:00; Fri: 09:30-00:00; Sat: 09:30-00:00,brick_and_mortar,0x6ab0b6fb227a379d:0x16c868ed628ba6e2,https://www.google.com/maps/place/KFC+Mawson+Lakes/data=!4m7!3m6!1s0x6ab0b6fb227a379d:0x16c868ed628ba6e2!8m2!3d-34.8013413!4d138.6055792!16s%2Fg%2F1t_tkf0q!19sChIJnTd6Ivu2sGoR4qaLYu1oyBY?authuser=0&hl=en&rclk=1,,,,,,,,,
KFC,KFC Edwardstown,1081 South Rd,MELROSE PARK,ADELAIDE,SA,5039,-34.9898113,138.5751538,+61 8 7091 9570,,https://www.kfc.com.au/restaurants/kfc-edwardstown/5039?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=61K2241,3.4,1226,Sun: 09:30-00:00; Mon: 09:30-00:00; Tue: 09:30-00:00; Wed: 09:30-00:00; Thu: 09:30-00:00; Fri: 09:30-00:00; Sat: 09:30-00:00,brick_and_mortar,0x6ab0d0175e1b3e1f:0x79a15b52866c5864,https://www.google.com/maps/place/KFC+Edwardstown/data=!4m7!3m6!1s0x6ab0d0175e1b3e1f:0x79a15b52866c5864!8m2!3d-34.9898113!4d138.5751538!16s%2Fg%2F1w15zksk!19sChIJHz4bXhfQsGoRZFhshlJboXk?authuser=0&hl=en&rclk=1,,,,,,,,,
KFC,KFC Reynella,376 Main S Rd,MORPHETT VALE,ADELAIDE UNIVERSITY,SA,5162,-35.1056606,138.5273698,+61 8 8489 1196,,https://www.kfc.com.au/restaurants/kfc-reynella/5161?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=61K7812,3.6,1225,Sun: 09:30-00:00; Mon: 09:30-00:00; Tue: 09:30-00:00; Wed: 09:30-00:00; Thu: 09:30-00:00; Fri: 09:30-00:00; Sat: 09:30-00:00,brick_and_mortar,0x6ab0d86a9c862ad3:0x8448e09f857b371d,https://www.google.com/maps/place/KFC+Reynella/data=!4m7!3m6!1s0x6ab0d86a9c862ad3:0x8448e09f857b371d!8m2!3d-35.1056606!4d138.5273698!16s%2Fg%2F1tgdt867!19sChIJ0yqGnGrYsGoRHTd7hZ_gSIQ?authuser=0&hl=en&rclk=1,,,,,,,,,
KFC,KFC Mt Barker South,364 Heysen Blvd,MOUNT BARKER,ADELAIDE UNIVERSITY,SA,5251,-35.0897658,138.8766214,+61 8 8485 0107,,https://www.kfc.com.au/restaurants/kfc-mt-barker-south/5251?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=61K7883,4.4,46,Sun: 09:00-23:00; Mon: 09:00-23:00; Tue: 09:00-23:00; Wed: 09:00-23:00; Thu: 09:00-23:00; Fri: 09:00-00:00; Sat: 09:00-00:00,brick_and_mortar,0x6ab73b8f398cfffd:0xa585c3209a6e17ad,https://www.google.com/maps/place/KFC+Mt+Barker+South/data=!4m7!3m6!1s0x6ab73b8f398cfffd:0xa585c3209a6e17ad!8m2!3d-35.0897658!4d138.8766214!16s%2Fg%2F11ypxzv40h!19sChIJ_f-MOY87t2oRrRdumiDDhaU?authuser=0&hl=en&rclk=1,,,,,Mount Barker,2024,25742,1117,4.54
KFC,KFC Mt Barker,8A Walker St,MOUNT BARKER,ADELAIDE UNIVERSITY,SA,5251,-35.0663945,138.8572162,+61 8 8391 1879,,https://www.kfc.com.au/restaurants/kfc-mt-barker/5251?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=61K7838,3.7,1014,Sun: 09:00-00:00; Mon: 09:00-00:00; Tue: 09:00-00:00; Wed: 09:00-00:00; Thu: 09:00-00:00; Fri: 09:00-00:00; Sat: 09:00-00:00,brick_and_mortar,0x6ab7305c4d040cdf:0xa081cfb92f9e018f,https://www.google.com/maps/place/KFC+Mt+Barker/data=!4m7!3m6!1s0x6ab7305c4d040cdf:0xa081cfb92f9e018f!8m2!3d-35.0663945!4d138.8572162!16s%2Fg%2F11c3k9v4bj!19sChIJ3wwETVwwt2oRjwGeL7nPgaA?authuser=0&hl=en&rclk=1,,,,,Mount Barker,2024,25742,1117,4.54
KFC,KFC Playford,260 Curtis Rd,MUNNO PARA,ADELAIDE UNIVERSITY,SA,5115,-34.6712604,138.6786775,+61 8 8288 9250,,https://www.kfc.com.au/restaurants/kfc-playford/5115?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=61K7858,3.6,853,Sun: 09:00-00:00; Mon: 09:00-00:00; Tue: 09:00-00:00; Wed: 09:00-00:00; Thu: 09:00-00:00; Fri: 09:00-00:00; Sat: 09:00-00:00,brick_and_mortar,0x6ab0ac61dfe93b41:0x5d90a9d50e6b70e2,https://www.google.com/maps/place/KFC+Playford/data=!4m7!3m6!1s0x6ab0ac61dfe93b41:0x5d90a9d50e6b70e2!8m2!3d-34.6712604!4d138.6786775!16s%2Fg%2F11c6bfjxbs!19sChIJQTvp32GssGoR4nBrDtWpkF0?authuser=0&hl=en&rclk=1,,,,,,,,,
KFC,KFC Murray Bridge,36 Adelaide Rd,MURRAY BRIDGE,BIBARINGA,SA,5253,-35.1215251,139.2709356,+61 8 8500 1851,,https://www.kfc.com.au/restaurants/kfc-murray-bridge/5253?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=61K7832,3.6,953,Sun: 09:30-00:00; Mon: 09:30-00:00; Tue: 09:30-00:00; Wed: 09:30-00:00; Thu: 09:30-00:00; Fri: 09:30-00:00; Sat: 09:30-00:00,brick_and_mortar,0x6ab70cb3af7c0c5b:0x37461458f882c31e,https://www.google.com/maps/place/KFC+Murray+Bridge/data=!4m7!3m6!1s0x6ab70cb3af7c0c5b:0x37461458f882c31e!8m2!3d-35.1215251!4d139.2709356!16s%2Fg%2F1vknphzy!19sChIJWwx8r7MMt2oRHsOC-FgURjc?authuser=0&hl=en&rclk=1,,,,,Murray Bridge,2024,19767,325,1.67
KFC,KFC Northfield,707 Grand Jct Rd,NORTHFIELD,BROOKLYN PARK,SA,5085,-34.8470733,138.6192326,+61 8 7096 8549,,https://www.kfc.com.au/restaurants/kfc-northfield/5085?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=61K2397,3.6,779,Sun: 10:00-00:00; Mon: 10:00-00:00; Tue: 10:00-00:00; Wed: 10:00-00:00; Thu: 10:00-00:00; Fri: 10:00-00:00; Sat: 10:00-00:00,brick_and_mortar,0x6ab0b71dcbfdd9e9:0xaa3e9342971237d2,https://www.google.com/maps/place/KFC+Northfield/data=!4m7!3m6!1s0x6ab0b71dcbfdd9e9:0xaa3e9342971237d2!8m2!3d-34.8470733!4d138.6192326!16s%2Fg%2F11lcg75j3v!19sChIJ6dn9yx23sGoR0jcSl0KTPqo?authuser=0&hl=en&rclk=1,,,,,,,,,
KFC,KFC Nuriootpa,"Service Centre, 7 Belvidere Rd",NURIOOTPA,BANKSIA PARK,SA,5355,-34.4603863,138.9861173,+61 8 7444 4252,,https://www.kfc.com.au/restaurants/kfc-nuriootpa/5355?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=61K2363,3.4,341,Sun: 10:00-00:00; Mon: 10:00-00:00; Tue: 10:00-00:00; Wed: 10:00-00:00; Thu: 10:00-00:00; Fri: 10:00-00:00; Sat: 10:00-00:00,brick_and_mortar,0x6ab9eb271327ffa7:0x31583bc3bd9bab7f,https://www.google.com/maps/place/KFC+Nuriootpa/data=!4m7!3m6!1s0x6ab9eb271327ffa7:0x31583bc3bd9bab7f!8m2!3d-34.4603863!4d138.9861173!16s%2Fg%2F11q45dnpgb!19sChIJp_8nEyfruWoRf6ubvcM7WDE?authuser=0&hl=en&rclk=1,,,,,Nuriootpa,2024,7793,135,1.76
KFC,KFC Marion Mall Food Court,"Food Court, Marion Mall, level 2/297 Diagonal Rd",OAKLANDS PARK,ADELAIDE UNIVERSITY,SA,5046,-35.0158961,138.5463893,+61 8 8377 1395,,https://www.kfc.com.au/restaurants/kfc-marion-mall-food-court/5046?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=61K2292,3.4,269,Sun: 10:00-17:00; Mon: 09:00-17:30; Tue: 09:00-17:30; Wed: 09:00-17:30; Thu: 09:00-21:00; Fri: 09:00-17:30; Sat: 09:00-17:00,brick_and_mortar,0x6ab0da6a4b97d841:0xdc783f8a129a93ee,https://www.google.com/maps/place/KFC+Marion+Mall+Food+Court/data=!4m7!3m6!1s0x6ab0da6a4b97d841:0xdc783f8a129a93ee!8m2!3d-35.0158961!4d138.5463893!16s%2Fg%2F1ty74d3d!19sChIJQdiXS2rasGoR7pOaEoo_eNw?authuser=0&hl=en&rclk=1,,,,,,,,,
KFC,KFC Marion,"Westfield Shopping Centre, Diagonal Rd",OAKLANDS PARK,FLINDERS PARK,SA,5046,-35.0178143,138.5414402,+61 8 8377 1395,,https://www.kfc.com.au/restaurants/kfc-marion-mall-food-court/5046,,0,,brick_and_mortar,0x6ab0db007ad3dfe9:0xf612c2010c0df1fb,https://www.google.com/maps/place/KFC+Marion/data=!4m7!3m6!1s0x6ab0db007ad3dfe9:0xf612c2010c0df1fb!8m2!3d-35.0178143!4d138.5414402!16s%2Fg%2F11xl48wv74!19sChIJ6d_TegDbsGoR-_ENDAHCEvY?authuser=0&hl=en&rclk=1,,,,,,,,,
KFC,KFC Paralowie,303 Bolivar Rd,PARALOWIE,ADELAIDE UNIVERSITY,SA,5108,-34.7591169,138.5964050,+61 8 8280 3723,,https://www.kfc.com.au/restaurants/kfc-paralowie/5108?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=61K7855,3.5,835,Sun: 09:30-00:00; Mon: 09:30-00:00; Tue: 09:30-00:00; Wed: 09:30-00:00; Thu: 09:30-00:00; Fri: 09:30-00:00; Sat: 09:30-00:00,brick_and_mortar,0x6ab0b0d8350e319b:0x70a12ea5a3c4a926,https://www.google.com/maps/place/KFC+Paralowie/data=!4m7!3m6!1s0x6ab0b0d8350e319b:0x70a12ea5a3c4a926!8m2!3d-34.7591169!4d138.596405!16s%2Fg%2F1vlk1prg!19sChIJmzEONdiwsGoRJqnEo6UuoXA?authuser=0&hl=en&rclk=1,,,,,Paralowie,2024,18512,163,0.89
KFC,KFC Port Augusta,56 Victoria Parade,PORT AUGUSTA,MELROSE,SA,5700,-32.5000420,137.7777370,+61 8 8642 5900,,https://www.kfc.com.au/restaurants/kfc-port-augusta/5700?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=61K2289,3.2,802,Sun: 10:00-22:00; Mon: 10:00-22:00; Tue: 10:00-22:00; Wed: 10:00-22:00; Thu: 10:00-22:00; Fri: 10:00-22:00; Sat: 10:00-22:00,brick_and_mortar,0x6abce0ba1659a945:0xd264544e491cadb3,https://www.google.com/maps/place/KFC+Port+Augusta/data=!4m7!3m6!1s0x6abce0ba1659a945:0xd264544e491cadb3!8m2!3d-32.500042!4d137.777737!16s%2Fg%2F11b5vkl5_v!19sChIJRalZFrrgvGoRs60cSU5UZNI?authuser=0&hl=en&rclk=1,,,,,Port Augusta,2024,14116,21,0.15
KFC,KFC Port Lincoln,40-42 Hallett Pl,PORT LINCOLN,PORT NEILL,SA,5606,-34.7183200,135.8543249,+61 8 8682 6791,,https://www.kfc.com.au/restaurants/kfc-port-lincoln/5606?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=61K2291,3.2,381,Sun: 10:00-22:00; Mon: 10:00-22:00; Tue: 10:00-22:00; Wed: 10:00-22:00; Thu: 10:00-22:00; Fri: 10:00-23:00; Sat: 10:00-23:00,brick_and_mortar,0x6aabc3b90677cb61:0x2aaaec0a7f57b4ac,https://www.google.com/maps/place/KFC+Port+Lincoln/data=!4m7!3m6!1s0x6aabc3b90677cb61:0x2aaaec0a7f57b4ac!8m2!3d-34.71832!4d135.8543249!16s%2Fg%2F1tgywv83!19sChIJYct3BrnDq2oRrLRXfwrsqio?authuser=0&hl=en&rclk=1,,,,,Port Lincoln,2024,17057,45,0.26
KFC,KFC Port Pirie,Lot 1 Grey Terrace,PORT PIRIE,GULNARE,SA,5540,-33.1903082,138.0082370,+61 8 8632 5778,,https://www.kfc.com.au/restaurants/kfc-port-pirie/5540?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=61K2288,3.7,616,Sun: 10:00-22:00; Mon: 10:00-22:00; Tue: 10:00-22:00; Wed: 10:00-22:00; Thu: 10:00-23:00; Fri: 10:00-23:00; Sat: 10:00-22:00,brick_and_mortar,0x6abb7ebae0bc97eb:0x8f999adb61431c95,https://www.google.com/maps/place/KFC+Port+Pirie/data=!4m7!3m6!1s0x6abb7ebae0bc97eb:0x8f999adb61431c95!8m2!3d-33.1903082!4d138.008237!16s%2Fg%2F1tdy4lrv!19sChIJ65e84Lp-u2oRlRxDYduamY8?authuser=0&hl=en&rclk=1,,,,,Port Pirie,2024,14223,2,0.01
KFC,KFC Office South Australia,196A Main N Rd,PROSPECT,ADELAIDE UNIVERSITY,SA,5082,-34.8817220,138.6023188,+61 8 8344 8845,,,1.4,21,Sun: Closed; Mon: 09:00-17:00; Tue: 09:00-17:00; Wed: 09:00-17:00; Thu: 09:00-17:00; Fri: 09:00-17:00; Sat: Closed,brick_and_mortar,0x6ab0c96da03ff201:0x18da00cc8af14b52,https://www.google.com/maps/place/KFC+Office+South+Australia/data=!4m7!3m6!1s0x6ab0c96da03ff201:0x18da00cc8af14b52!8m2!3d-34.881722!4d138.6023188!16s%2Fg%2F11kgnh4fdd!19sChIJAfI_oG3JsGoRUkvxiswA2hg?authuser=0&hl=en&rclk=1,,,,,Prospect,2024,16765,115,0.69
KFC,KFC Renmark,282 Renmark Ave,RENMARK,BOOLGUN,SA,5341,-34.1797679,140.7387810,+61 8 8586 6962,,https://www.kfc.com.au/restaurants/kfc-renmark/5341?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=61K1198,3.4,656,Sun: 10:00-00:00; Mon: 10:00-00:00; Tue: 10:00-00:00; Wed: 10:00-00:00; Thu: 10:00-00:00; Fri: 10:00-00:00; Sat: 10:00-00:00,brick_and_mortar,0x6ac12b13ab33753d:0xd703ebe9d720155c,https://www.google.com/maps/place/KFC+Renmark/data=!4m7!3m6!1s0x6ac12b13ab33753d:0xd703ebe9d720155c!8m2!3d-34.1797679!4d140.738781!16s%2Fg%2F1tgqjk6v!19sChIJPXUzqxMrwWoRXBUg1-nrA9c?authuser=0&hl=en&rclk=1,,,,,Renmark,2024,4747,-28,-0.59
KFC,KFC Hollywood Plaza,1-9 Hollywood Blvd,SALISBURY DOWNS,ADELAIDE,SA,5108,-34.7684640,138.6218636,+61 8 8480 3102,,https://www.kfc.com.au/restaurants/kfc-hollywood-plaza/5108?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=61K7859,3.6,134,Sun: 09:30-00:00; Mon: 09:30-00:00; Tue: 09:30-00:00; Wed: 09:30-00:00; Thu: 09:30-00:00; Fri: 09:30-00:00; Sat: 09:30-00:00,brick_and_mortar,0x6ab0b18947f0c511:0xf7c1293ee73c4380,https://www.google.com/maps/place/KFC+Hollywood+Plaza/data=!4m7!3m6!1s0x6ab0b18947f0c511:0xf7c1293ee73c4380!8m2!3d-34.768464!4d138.6218636!16s%2Fg%2F11x2cx8fnk!19sChIJEcXwR4mxsGoRgEM85z4pwfc?authuser=0&hl=en&rclk=1,,,,,,,,,
KFC,KFC Seaford Rise,1081 Commercial Rd,SEAFORD,BEAUMONT,SA,5169,-35.1852701,138.4778278,+61 461 493 131,,https://www.kfc.com.au/restaurants/kfc-seaford-rise/5169?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=61K1486,3.4,731,Sun: 10:00-00:00; Mon: 10:00-00:00; Tue: 10:00-00:00; Wed: 10:00-00:00; Thu: 10:00-00:00; Fri: 10:00-00:00; Sat: 10:00-00:00,brick_and_mortar,0x34f82316f8d92f:0x94f6b2071fdfa66d,https://www.google.com/maps/place/KFC+Seaford+Rise/data=!4m7!3m6!1s0x34f82316f8d92f:0x94f6b2071fdfa66d!8m2!3d-35.1852701!4d138.4778278!16s%2Fg%2F1tgtfmlg!19sChIJL9n4FiP4NAARbabfHwey9pQ?authuser=0&hl=en&rclk=1,,,,,,,,,
KFC,KFC Hallett Cove,14 Commercial Rd,SHEIDOW PARK,ADELAIDE UNIVERSITY,SA,5158,-35.0768279,138.5208469,+61 8 8327 7505,,https://www.kfc.com.au/restaurants/kfc-hallett-cove/5158?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=61K2335,2.9,338,Sun: 11:00-21:00; Mon: 11:00-21:00; Tue: 11:00-21:00; Wed: 11:00-21:00; Thu: 11:00-21:00; Fri: 11:00-22:00; Sat: 11:00-22:00,brick_and_mortar,0x6ab0d91c4c0534cd:0xf1ac38f7221da3d3,https://www.google.com/maps/place/KFC+Hallett+Cove/data=!4m7!3m6!1s0x6ab0d91c4c0534cd:0xf1ac38f7221da3d3!8m2!3d-35.0768279!4d138.5208469!16s%2Fg%2F11qpvn1744!19sChIJzTQFTBzZsGoR06MdIvc4rPE?authuser=0&hl=en&rclk=1,,,,,,,,,
KFC,KFC Munno Para,600 Main N Rd,SMITHFIELD,ADELAIDE UNIVERSITY,SA,5114,-34.6876137,138.6904669,+61 8 8254 4136,,https://www.kfc.com.au/restaurants/kfc-munno-para/5114?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=61K7856,3.5,1149,Sun: 09:00-00:00; Mon: 09:00-00:00; Tue: 09:00-00:00; Wed: 09:00-00:00; Thu: 09:00-00:00; Fri: 09:00-00:00; Sat: 09:00-00:00,brick_and_mortar,0x6ab0acefba11fd6d:0x435ee17343d9cde,https://www.google.com/maps/place/KFC+Munno+Para/data=!4m7!3m6!1s0x6ab0acefba11fd6d:0x435ee17343d9cde!8m2!3d-34.6876137!4d138.6904669!16s%2Fg%2F1pzs7v4s3!19sChIJbf0Ruu-ssGoR3pw9NBfuNQQ?authuser=0&hl=en&rclk=1,,,,,,,,,
